4.71	52.9004	3.24453	-0.0423294	0.688173
4.72	52.9	3.25141	-0.0424195	0.68817
4.73	52.8995	3.25829	-0.0425096	0.688167
4.74	52.8991	3.26517	-0.0425997	0.688165
4.75	52.8987	3.27206	-0.0426898	0.688162
4.76	52.8982	3.27894	-0.0427799	0.688159
4.77	52.8978	3.28582	-0.04287	0.688156
4.78	52.8974	3.2927	-0.0429601	0.688153
4.79	52.897	3.29958	-0.0430503	0.68815
4.8	52.8965	3.30646	-0.0431404	0.688147
4.81	52.8961	3.31335	-0.0432305	0.688144
4.82	52.8957	3.32023	-0.0433206	0.688141
4.83	52.8952	3.32711	-0.0434107	0.688138
4.84	52.8948	3.33399	-0.0435008	0.688135
4.85	52.8944	3.34087	-0.0435909	0.688132
4.86	52.8939	3.34775	-0.0436811	0.688129
4.87	52.8935	3.35463	-0.0437712	0.688127
4.88	52.8931	3.36151	-0.0438613	0.688124
4.89	52.8926	3.3684	-0.0439514	0.688121
4.9	52.8922	3.37528	-0.0440415	0.688118
4.91	52.8917	3.38216	-0.0441317	0.688115
4.92	52.8913	3.38904	-0.0442218	0.688112
4.93	52.8908	3.39592	-0.0443119	0.688109
4.94	52.8904	3.4028	-0.0444021	0.688106
4.95	52.89	3.40968	-0.0444922	0.688103
4.96	52.8895	3.41656	-0.0445823	0.6881
4.97	52.8891	3.42344	-0.0446725	0.688097
4.98	52.8886	3.43033	-0.0447626	0.688094
4.99	52.8882	3.43721	-0.0448527	0.688091
5	52.8877	3.44409	-0.0449429	0.688088
5.01	52.8873	3.45097	-0.045033	0.688086
5.02	52.8868	3.45785	-0.0451232	0.688083
5.03	52.8864	3.46473	-0.0452133	0.68808
5.04	52.8859	3.47161	-0.0453034	0.688077
5.05	52.8855	3.47849	-0.0453936	0.688074
5.06	52.885	3.48537	-0.0454837	0.688071
5.07	52.8846	3.49225	-0.0455739	0.688068
5.08	52.8841	3.49913	-0.045664	0.688065
5.09	52.8836	3.50601	-0.0457542	0.688062
5.1	52.8832	3.51289	-0.0458444	0.688059
5.11	52.8827	3.51978	-0.0459345	0.688056
5.12	52.8823	3.52666	-0.0460247	0.688053
5.13	52.8818	3.53354	-0.0461148	0.68805
5.14	52.8813	3.54042	-0.046205	0.688047
5.15	52.8809	3.5473	-0.0462952	0.688045
5.16	52.8804	3.55418	-0.0463853	0.688042
5.17	52.88	3.56106	-0.0464755	0.688039
5.18	52.8795	3.56794	-0.0465657	0.688036
5.19	52.879	3.57482	-0.0466558	0.688033
5.2	52.8786	3.5817	-0.046746	0.68803
5.21	52.8781	3.58858	-0.0468362	0.688027
5.22	52.8776	3.59546	-0.0469263	0.688024
